price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
415000,3,1.75,1960,5000,1,5,6,980,980,1911,98108,1790,5000
195000,3,1.75,1070,6110,1,4,7,1070,0,1968,98002,1350,6148
248000,3,1.75,1840,19501,1,4,8,1270,570,1972,98003,1910,12000
199950,3,1.75,1550,6225,1,4,7,1550,0,1949,98002,1760,9496
285000,3,1.75,1160,7006,1,4,7,1160,0,1992,98022,1670,7750
382500,3,1.75,1040,9000,1,4,7,1040,0,1967,98027,1750,10878
268000,3,1.75,1370,10050,1,4,7,1370,0,1966,98023,1720,10050
275000,3,1.75,1300,20700,1,3,7,1300,0,1962,98024,1930,37638
369500,3,1.75,1300,20700,1,3,7,1300,0,1962,98024,1930,37638
265000,3,1.75,1680,9769,1,3,8,1340,340,1989,98058,1730,9686
240000,3,1.75,1590,7931,1,3,7,1190,400,1979,98038,1680,7931
325000,3,1.75,2920,10573,1,4,7,2920,0,1964,98055,1560,10572
550000,3,1.75,1840,9401,1,3,8,1840,0,1971,98075,2850,14323
450000,3,1.75,1160,6120,1,3,7,1040,120,1941,98115,1530,6120
450000,3,1.75,1540,9154,1,3,8,1540,0,1983,98074,1990,10273
588500,3,1.75,2330,14892,1,3,8,1970,360,1980,98074,2570,14217
239000,3,1.75,1470,8925,1,4,7,1470,0,1957,98022,1430,9282
690000,3,1.75,2070,6000,1,3,8,1340,730,1955,98136,2200,6000
860000,3,1.75,1860,5584,1,3,8,1310,550,1951,98199,1630,6022
335000,3,1.75,2430,9133,1,4,7,1410,1020,1978,98059,1980,9592
550000,3,1.75,1670,10798,1,4,8,1670,0,1962,98006,2290,10798
385000,3,1.75,1180,10541,1,4,7,940,240,1981,98074,1230,10879
395000,3,1.75,1620,8085,1,3,7,1210,410,1976,98011,1700,8085
322400,3,1.75,1710,15844,1,4,8,1710,0,1964,98059,1990,20359
525000,3,1.75,1970,8000,1,4,8,1970,0,1968,98052,1910,8000
425000,3,1.75,1680,14630,1.5,3,8,1680,0,1985,98027,1920,14630
576000,3,1.75,1500,13891,1,4,7,1500,0,1951,98005,2020,13891
525000,3,1.75,1720,7200,1,3,7,1140,580,1977,98052,1700,8400
415000,3,1.75,1270,4800,1,3,7,1270,0,1952,98126,1220,4800
459000,3,1.75,1730,7807,1,3,7,1260,470,1976,98034,1800,7650
560000,3,1.75,2340,12443,1.5,4,8,2340,0,1965,98006,1970,9600
340000,3,1.75,1880,11249,1,3,7,1330,550,1985,98001,1870,14547
735000,3,1.75,1880,108900,1,3,7,1880,0,1978,98075,2730,37731
670000,3,1.75,1850,8160,1,3,8,1850,0,1952,98177,1600,8160
740000,3,1.75,2020,9478,1,4,9,2020,0,1961,98040,3050,15594
360000,3,1.75,1330,7482,1,4,7,1330,0,1975,98034,1480,8096
240000,3,1.75,1570,8750,1,3,7,1570,0,1960,98148,1890,8825
422500,3,1.75,1560,7245,1.5,3,7,1560,0,1962,98052,2220,8502
499900,3,1.75,2430,8820,1,3,8,1630,800,1977,98178,2390,10050
245000,3,1.75,1720,9342,1,4,7,1140,580,1981,98092,1330,7540
255000,3,1.75,1340,7210,1,4,7,1340,0,1975,98031,1370,7210
240000,3,1.75,1100,7373,1,4,7,1100,0,1968,98092,1430,8415
279950,3,1.75,1530,8800,1,4,7,1040,490,1967,98058,1530,8690
195000,3,1.75,1580,7875,1,3,7,1580,0,1979,98022,1560,8314
220000,3,1.75,1900,7680,1,3,7,1260,640,1959,98178,2000,7740
650000,3,1.75,1970,54450,1,3,8,1570,400,1980,98075,2460,36677
492450,3,1.75,1540,13002,1,2,8,1200,340,1984,98074,1620,10098
813000,3,1.75,2080,11866,1,3,8,2080,0,1960,98005,2240,10696
278500,3,1.75,1390,8980,1,4,8,1390,0,1985,98022,1770,9085
675000,3,1.75,1660,9549,1,3,7,1660,0,1956,98033,2090,9549
450000,3,1.75,1180,4080,1,4,6,760,420,1928,98117,1490,4080
220000,3,1.75,1650,8850,1,3,7,1650,0,1959,98188,1400,8800
215000,3,1.75,1280,10016,1,4,7,1280,0,1975,98003,1670,9764
226450,3,1.75,1730,7200,1.5,4,6,1730,0,1944,98032,860,7200
410000,3,1.75,1440,8560,1,4,7,1440,0,1979,98034,1460,7560
460000,3,1.75,1520,7700,1,3,7,820,700,1969,98034,1420,7674
249000,3,1.75,2120,18335,1,3,7,1380,740,1961,98188,2050,18333
335000,3,1.75,1270,4800,1,3,7,1270,0,1953,98117,1490,4800
410000,3,1.75,1640,17583,1,3,7,1110,530,1969,98034,1420,11680
270000,3,1.75,1800,9314,2,3,8,1800,0,1979,98011,2100,9658
350000,3,1.75,1470,8645,1,3,6,1470,0,1949,98155,1470,7680
585000,3,1.75,1790,87213,1,4,7,1790,0,1974,98077,3270,39586
263000,3,1.75,1580,9187,1,3,8,1180,400,1993,98038,1620,6397
779000,3,1.75,2320,6400,1,4,8,1420,900,1957,98199,2540,7680
535000,3,1.75,2330,12141,1,3,7,1390,940,1983,98072,1850,12141
433000,3,1.75,2160,8565,1,3,8,1730,430,1971,98028,2910,9570
675000,3,1.75,1680,10500,1,4,8,1680,0,1959,98005,2250,10400
575000,3,1.75,1890,11141,1,4,8,1890,0,1968,98006,2720,11144
352500,3,1.75,1170,8182,1,3,7,1170,0,1962,98155,1610,8183
595000,3,1.75,2220,22081,1.5,4,7,2220,0,1922,98166,2010,12360
810000,3,1.75,1980,13503,1,4,9,1320,660,1952,98008,2450,10890
725000,3,1.75,1610,8613,1,5,7,1610,0,1962,98033,2010,8670
268000,3,1.75,1250,5546,1,4,7,1250,0,1987,98055,1640,4791
985000,3,1.75,1700,8534,1,4,7,1700,0,1953,98004,2100,10443
682000,3,1.75,1830,5120,1.5,5,8,1830,0,1903,98122,2120,5120
657500,3,1.75,980,6002,1,4,6,980,0,1942,98033,1150,6054
700000,3,1.75,2100,5000,1.5,3,8,2100,0,1916,98117,1830,4200
230000,3,1.75,1450,8378,1,4,8,1450,0,1978,98023,1860,8496
288000,3,1.75,1660,10440,1,3,7,1040,620,1978,98045,1240,10380
354000,3,1.75,1260,12330,1,3,7,1260,0,1968,98072,1320,12800
260000,3,1.75,2170,10018,1,4,7,1630,540,1978,98001,2049,15263
530000,3,1.75,1660,4800,1,3,7,960,700,1941,98116,1510,4800
625000,3,1.75,1580,20588,1,3,8,1580,0,1970,98125,2080,7800
538000,3,1.75,1770,8050,1,4,7,1020,750,1963,98008,2000,7875
334000,3,1.75,1400,7405,1,3,7,1400,0,1961,98133,1820,7440
245000,3,1.75,2350,12720,1,4,7,1180,1170,1964,98030,1680,10400
485000,3,1.75,1950,10080,1,4,7,1950,0,1967,98034,2340,8800
450000,3,1.75,2150,13789,1,4,8,1610,540,1966,98155,2150,15480
725000,3,1.75,1630,9000,1,3,7,960,670,1955,98004,1880,9000
235000,3,1.75,1840,9697,1,4,7,1500,340,1985,98030,1430,8079
435000,3,1.75,2030,13700,1,3,8,1630,400,1976,98011,2120,11200
477000,3,1.75,1780,8085,1,3,7,1210,570,1976,98011,1780,8085
406000,3,1.75,1390,7904,1,3,7,1390,0,1985,98056,1910,7904
350000,3,1.75,1900,10225,1,4,8,1220,680,1963,98166,1850,12630
420000,3,1.75,2390,11242,1,3,7,1290,1100,1959,98155,2270,9650
516130,3,1.75,1510,8250,1,4,8,1510,0,1962,98008,1770,8250
575000,3,1.75,1720,5956,2,3,8,1720,0,1981,98033,1620,9324
294010,3,1.75,1550,4057,1,3,6,830,720,1945,98106,1100,4116
263000,3,1.75,1410,8100,2,3,7,1410,0,1985,98038,1560,8100
615000,3,1.75,1720,4080,1,4,7,960,760,1924,98144,1660,4080
445000,3,1.75,1490,10844,1,3,7,1210,280,1974,98008,2090,9944
420200,3,1.75,1320,7280,1,3,7,1320,0,1968,98034,1370,7800
258000,3,1.75,1040,5650,1,5,6,1040,0,1951,98178,1290,5650
524950,3,1.75,1890,3825,1,3,7,1290,600,1974,98117,1320,3825
570000,3,1.75,2390,9000,1,3,8,1500,890,1975,98052,2040,9000
435000,3,1.75,2220,132858,1,3,7,1110,1110,1988,98027,2130,77536
203000,3,1.75,1610,9000,1,4,7,1100,510,1978,98092,1610,8000
512500,3,1.75,1610,7200,1,3,7,1180,430,1976,98007,1520,7973
540000,3,1.75,2050,9580,1,3,8,1400,650,1984,98074,1740,11952
605000,3,1.75,2100,5058,1,3,7,1340,760,1941,98126,1640,5000
360000,3,1.75,1900,11407,1,3,8,1900,0,1963,98155,1710,11407
802000,3,1.75,2870,5000,1.5,4,8,1840,1030,1907,98144,2200,5000
514000,3,1.75,1620,5000,1,3,7,920,700,1954,98117,1610,5000
199000,3,1.75,1050,9871,1,5,7,1050,0,1968,98042,1300,10794
253000,3,1.75,2040,7281,1,3,7,1020,1020,1962,98188,1740,7527
509007,3,1.75,1800,7620,1,3,8,1350,450,1951,98177,1770,7620
205000,3,1.75,1290,7210,1,3,7,1290,0,1984,98023,1350,7509
685000,3,1.75,1480,7000,1,3,8,1480,0,1963,98122,1850,4000
458500,3,1.75,1250,9605,1,3,7,1250,0,1964,98008,1570,9605
194000,3,1.75,1260,10488,1,2,7,1110,150,1952,98106,1540,9120
524950,3,1.75,1750,3250,1.5,4,7,1230,520,1929,98117,1480,3600
780000,3,1.75,2430,4524,1.5,4,7,1830,600,1924,98103,1610,4100
152000,3,1.75,1070,7754,1,3,6,1070,0,1953,98146,950,7740
524000,3,1.75,1560,5520,1,4,6,780,780,1944,98199,1470,6000
500000,3,1.75,1570,8530,1,4,7,1190,380,1983,98033,1530,8708
550000,3,1.75,1840,8086,1,4,8,1840,0,1964,98052,1840,8060
295000,3,1.75,1930,13350,1,3,8,1930,0,1967,98023,2270,13350
399950,3,1.75,1560,5223,1,4,7,810,750,1940,98125,1440,8491
237000,3,1.75,2000,12208,1,3,7,1140,860,1979,98032,1060,8194
450000,3,1.75,1540,61419,1,3,7,1540,0,1967,98028,3790,8529
247200,3,1.75,1370,8719,1,3,7,1370,0,1982,98042,1370,7525
226000,3,1.75,1490,6269,1,4,6,990,500,1944,98056,1490,7722
216600,3,1.75,2200,7700,1,3,7,1240,960,1975,98031,1770,7360
525000,3,1.75,1600,6120,1.5,3,7,1600,0,1924,98115,1670,4590
450000,3,1.75,1850,8667,1,4,7,880,970,1982,98033,1450,10530
354000,3,1.75,1340,6300,1,3,7,1340,0,1972,98034,1780,7200
650000,3,1.75,2140,9484,1,3,7,1290,850,1953,98004,1960,9630
300000,3,1.75,1810,21138,1,4,7,1240,570,1977,98058,1850,12200
445000,3,1.75,2110,4800,1,3,8,1210,900,1956,98108,1660,4800
314000,3,1.75,1620,9600,1,4,7,1620,0,1966,98059,1660,10200
606000,3,1.75,1970,8540,1,4,8,1130,840,1950,98177,2280,8540
360000,3,1.75,1255,1113,3,3,8,1255,0,2010,98103,1010,1038
269500,3,1.75,1840,7412,1,4,7,1240,600,1976,98031,1980,7350
236000,3,1.75,1090,7647,1,3,7,1090,0,1994,98003,1660,9219
265953,3,1.75,1470,13068,1,4,7,1470,0,1975,98092,2090,16988
475000,3,1.75,1320,7840,1,3,8,1320,0,1966,98007,2050,7644
310650,3,1.75,1510,12408,1,4,7,1510,0,1969,98059,1480,17800
733000,3,1.75,1740,3060,1,5,8,950,790,1930,98115,1800,3960
325000,3,1.75,1780,13095,1,4,9,1780,0,1983,98042,2750,13095
334950,3,1.75,1880,16262,1,5,7,1880,0,1980,98059,1900,7972
400000,3,1.75,1530,10731,1,3,7,1530,0,1986,98028,2100,12593
435000,3,1.75,1750,16748,1,3,7,1330,420,1978,98072,1750,16050
555000,3,1.75,1570,15500,1,4,7,1570,0,1968,98052,1610,7500
345000,3,1.75,710,5050,1,4,6,710,0,1950,98126,900,5050
470000,3,1.75,2290,14800,1,3,8,1620,670,1965,98155,2320,12474
279000,3,1.75,1750,9623,1,3,7,1150,600,1962,98198,1820,9623
565000,3,1.75,1540,4800,1,4,6,770,770,1925,98105,1510,4080
315000,3,1.75,1660,37642,1,4,7,1660,0,1991,98022,2070,54450
257950,3,1.75,1370,5858,1,3,7,1370,0,1987,98198,1400,7500
330000,3,1.75,1850,14986,2,3,6,1850,0,1943,98059,2660,10650
445000,3,1.75,1120,4000,1,4,7,870,250,1916,98107,1470,4000
517500,3,1.75,1810,10625,1,3,8,1370,440,1973,98027,2140,10922
550000,3,1.75,1680,4800,1,4,7,1400,280,1960,98126,1540,5000
377000,3,1.75,1680,7389,1,3,8,1150,530,1979,98056,2100,10348
188000,3,1.75,1660,7350,1,2,8,1660,0,1979,98023,1840,7673
260000,3,1.75,1680,8725,1,3,8,1240,440,1978,98023,2020,8352
280000,3,1.75,2080,87991,1,3,6,1040,1040,1970,98014,2080,84300
309212,3,1.75,1150,9600,1,3,7,1150,0,1979,98045,1520,9976
250800,3,1.75,1290,4000,1,3,6,1170,120,1943,98106,1140,4000
199500,3,1.75,1160,5200,1,4,7,1160,0,1977,98042,1470,5200
567500,3,1.75,2570,14033,1,4,8,2570,0,1953,98166,2550,16100
365000,3,1.75,1410,9150,1,5,7,1410,0,1959,98006,1800,9940
450000,3,1.75,1540,7490,1,5,7,1540,0,1971,98034,1270,7350
301000,3,1.75,1840,7200,1,4,7,1220,620,1968,98055,1770,8075
536000,3,1.75,1530,8503,1,4,7,1150,380,1983,98033,1610,8549
260000,3,1.75,1710,6400,1,4,7,1240,470,1976,98023,1600,6400
267500,3,1.75,1650,7807,1,3,7,1650,0,1986,98030,1810,8475
425000,3,1.75,2120,5992,1,3,7,1060,1060,1947,98125,1840,11000
290000,3,1.75,1280,10716,1,4,7,1280,0,1969,98059,1440,9870
600000,3,1.75,2930,19876,1,3,9,2030,900,1993,98072,2740,11499
575575,3,1.75,1516,2897,1,3,7,998,518,1925,98103,2100,3854
550000,3,1.75,1880,45738,1,4,8,1410,470,1980,98072,2340,38556
471000,3,1.75,1640,10123,1,3,8,1340,300,1977,98011,2210,10852
212000,3,1.75,1100,9750,1,4,6,1100,0,1967,98023,1100,9900
442500,3,1.75,1600,10280,1,3,7,1050,550,1977,98034,1590,8100
523000,3,1.75,3000,5413,2,4,8,1900,1100,1963,98115,1550,5413
369950,3,1.75,1640,4860,1,3,8,1200,440,1965,98125,1480,7200
295000,3,1.75,1500,15246,1,3,6,1500,0,1925,98070,1500,16988
620000,3,1.75,1680,28046,1,3,8,1180,500,1948,98177,2190,26308
750000,3,1.75,2240,10578,2,5,8,1550,690,1923,98115,1570,10578
267000,3,1.75,1440,10920,1,4,8,1440,0,1977,98030,1720,8260
269950,3,1.75,1400,7735,1,4,7,1400,0,1989,98038,1530,7754
204555,3,1.75,1260,15000,1.5,4,7,1260,0,1983,98092,2400,21715
175000,3,1.75,1230,13056,1,4,7,1230,0,1962,98001,1690,15750
235000,3,1.75,1900,8540,1,3,6,950,950,1980,98168,1370,10204
502550,3,1.75,1770,7875,1,4,7,1170,600,1958,98008,1670,8000
320000,3,1.75,2000,9760,1,4,8,1400,600,1978,98058,1890,8089
270000,3,1.75,1390,10905,1,3,6,860,530,1957,98106,1390,10839
220000,3,1.75,1460,7226,1,3,7,1460,0,1993,98198,1760,7226
457500,3,1.75,1840,4030,1,5,7,1050,790,1925,98108,1840,5040
450000,3,1.75,1560,8968,1,4,8,1560,0,1972,98008,1990,8034
775000,3,1.75,1640,18730,1.5,4,7,1640,0,1946,98004,1670,12154
507500,3,1.75,1990,9594,1,3,8,1190,800,1977,98052,1930,9765
350000,3,1.75,2010,6150,2,5,7,2010,0,1939,98178,1770,7380
655000,3,1.75,1800,5102,1,3,7,1170,630,1952,98199,1720,5102
315000,3,1.75,1900,7076,1,3,7,1130,770,1977,98155,1540,10113
345000,3,1.75,1240,38095,1,3,7,1240,0,1978,98053,2060,38552
389800,3,1.75,1880,12821,1,3,7,1880,0,1959,98155,1540,12868
475000,3,1.75,1890,7560,1,3,8,1430,460,1973,98034,1890,9095
315000,3,1.75,1340,12800,1,3,7,880,460,1981,98058,1500,7875
591000,3,1.75,1680,2400,1,5,7,870,810,1922,98122,1440,3600
420000,3,1.75,1510,6360,1,4,7,1510,0,1954,98133,1480,7260
482000,3,1.75,2300,16474,1,3,7,1220,1080,1984,98072,1940,15601
475000,3,1.75,1780,8033,1,2,7,1210,570,1977,98034,1630,7508
240000,3,1.75,1540,6687,1,3,7,1200,340,1991,98022,1540,7242
750000,3,1.75,1590,8285,1,4,8,1590,0,1956,98004,1970,8970
246000,3,1.75,1390,7399,1,4,7,1390,0,1975,98031,1460,7800
1.16E+06,3,1.75,1640,10464,1,4,8,1640,0,1968,98004,2630,18872
430000,3,1.75,1720,15225,1,4,7,1020,700,1970,98075,1860,13588
385000,3,1.75,1560,5950,1,4,6,780,780,1944,98125,1320,7830
177000,3,1.75,1150,8079,1,4,7,1150,0,1983,98030,1540,7399
209950,3,1.75,1570,15570,1,3,7,1570,0,1981,98023,2000,28200
310000,3,1.75,1560,82328,1,3,7,1560,0,1974,98070,2100,205603
920000,3,1.75,3670,11884,1,4,9,1950,1720,1979,98006,3020,9747
678000,3,1.75,1670,7210,1,5,8,1670,0,1967,98008,2200,7210
350000,3,1.75,1480,9375,1,4,7,1480,0,1957,98146,1370,9000
263000,3,1.75,1570,7775,2,3,7,1570,0,1982,98031,1580,8622
485000,3,1.75,1650,9500,1,3,8,1650,0,1967,98052,1880,9375
346000,3,1.75,1270,8100,1,3,6,880,390,1950,98146,1650,8173
500000,3,1.75,1700,6120,1,3,7,1700,0,1952,98116,1330,6120
314500,3,1.75,1870,12381,1,4,8,1870,0,1957,98003,1950,12667
320000,3,1.75,2220,11646,1,3,7,1270,950,1950,98028,1490,10003
738000,3,1.75,1520,5500,1.5,5,7,1520,0,1936,98116,2310,5500
515000,3,1.75,1570,10939,1,3,8,1200,370,1974,98052,1760,10200
249000,3,1.75,1520,7500,1,3,8,1520,0,1985,98092,2180,7506
568000,3,1.75,2050,3520,1,4,7,1070,980,1977,98136,2050,16083
280000,3,1.75,1480,8165,1,4,7,1480,0,1985,98042,1450,7939
260000,3,1.75,1440,12888,1,3,7,1090,350,1958,98168,1710,12888
467500,3,1.75,2260,8512,1,3,7,1130,1130,1948,98125,2240,8040
659500,3,1.75,1820,5500,1,4,8,1620,200,1957,98115,2330,6050
245100,3,1.75,1300,7958,1,3,7,1300,0,1996,98092,1640,8698
195000,3,1.75,1190,14777,1,4,7,1190,0,1965,98023,2240,8325
353000,3,1.75,2190,7021,1,4,7,1390,800,1953,98178,2180,7155
400000,3,1.75,1390,4602,1,3,7,930,460,1981,98117,1230,4800
355000,3,1.75,2370,9750,1,4,7,1280,1090,1979,98045,1230,9775
445500,3,1.75,1880,9360,1,4,7,940,940,1941,98125,1390,7200
323000,3,1.75,1910,8329,1,3,8,1910,0,2004,98022,2510,9259
325000,3,1.75,2420,14862,1,3,8,1380,1040,1977,98023,2550,14675
295000,3,1.75,1940,7500,1.5,4,8,1940,0,1918,98022,1650,7500
510000,3,1.75,1610,11950,1,3,7,1210,400,1984,98052,1610,9363
1.07E+06,3,1.75,2320,6090,2,3,8,2040,280,1939,98199,3110,7052
460000,3,1.75,1660,9900,2,3,8,1660,0,1978,98033,1720,6600
880000,3,1.75,2070,5000,1.5,3,8,2070,0,1920,98144,2630,5000
311000,3,1.75,1900,3000,1.5,5,7,1070,830,1903,98118,1130,6000
263000,3,1.75,1660,7210,1,4,7,1660,0,1977,98032,2150,7350
269000,3,1.75,1530,7930,1,5,7,1530,0,1986,98038,1610,7930
360000,3,1.75,1810,7200,1,5,7,1030,780,1959,98146,1950,8384
203000,3,1.75,1490,8000,1,4,7,1200,290,1978,98092,1540,8000
630000,3,1.75,1940,7306,1,3,8,1470,470,1982,98052,2360,8865
489950,3,1.75,2480,10804,1,3,8,1800,680,1976,98177,2480,10400
343000,3,1.75,2210,7920,1,3,7,1400,810,1966,98178,2220,7920
479000,3,1.75,1470,6018,1,3,8,1470,0,1987,98074,1720,6584
292000,3,1.75,1650,14633,1,4,7,1650,0,1958,98056,1370,12495
259900,3,1.75,1690,7953,1,3,7,1690,0,1986,98030,1680,7425
460000,3,1.75,1370,8467,1,4,7,970,400,1972,98052,1650,8472
365000,3,1.75,2080,7800,1,5,7,1220,860,1955,98166,1770,7860
184000,3,1.75,1490,10125,1,4,7,1490,0,1962,98001,2488,4981
415000,3,1.75,2410,8944,1,4,8,1860,550,1967,98058,2750,9600
160000,3,1.75,1010,5355,1,3,6,1010,0,1950,98106,750,4515
1.05E+06,3,1.75,2650,5512,2,3,9,2250,400,1984,98112,1440,5100
520000,3,1.75,1940,219527,1,3,7,1940,0,1991,98038,2060,108900
320000,3,1.75,1480,7225,1,4,7,1480,0,1965,98056,1430,7201
299000,3,1.75,2010,8065,1,4,7,1090,920,1984,98031,1560,8065
163000,3,1.75,1290,4811,1,3,7,1290,0,1996,98032,1310,4811
345000,3,1.75,1520,7439,1,4,7,1520,0,1969,98055,1650,7500
825000,3,1.75,1930,8442,1,4,7,1930,0,1953,98004,1790,8442
270000,3,1.75,1390,9000,1,4,7,1390,0,1978,98045,1400,9697
475000,3,1.75,1330,14560,1,3,7,1330,0,1983,98052,1510,9890
449000,3,1.75,1270,6600,1.5,5,7,1270,0,1903,98144,1490,3600
419950,3,1.75,1770,16909,1,5,8,1770,0,1977,98058,1960,9100
285000,3,1.75,1100,1307,2,3,7,780,320,2008,98106,1170,4800
288250,3,1.75,2110,15400,1,3,7,1380,730,1963,98178,2110,9800
481500,3,1.75,2140,6000,1,3,7,1070,1070,1948,98117,1240,4650
224500,3,1.75,1300,7735,1,4,7,1300,0,1980,98022,1300,8941
250000,3,1.75,1360,16000,1,3,7,1360,0,1978,98155,1360,12939
385000,3,1.75,1230,7500,1,3,7,1230,0,1987,98034,1930,8747
435000,3,1.75,1500,8173,1,3,7,1500,0,1997,98034,1970,8173
670000,3,1.75,2160,5760,1,4,8,1260,900,1954,98136,2090,5760
299900,3,1.75,1730,9893,1,4,9,1730,0,1988,98042,2120,9108
639500,3,1.75,2010,8072,1,4,8,2010,0,1974,98052,2030,8055
299900,3,1.75,1470,27000,1,3,7,1470,0,1958,98198,2230,14186
245000,3,1.75,1670,24650,1,4,7,1670,0,1974,98022,1810,19465
410000,3,1.75,1660,6250,1,3,7,830,830,1980,98116,1660,5750
472000,3,1.75,2180,7200,1,4,8,1090,1090,1954,98178,2180,7140
390000,3,1.75,2200,8036,1,3,7,1270,930,1978,98011,1850,7563
222000,3,1.75,1370,8280,1,4,7,1370,0,1980,98031,1850,7820
490000,3,1.75,2020,215622,2,4,7,2020,0,1975,98070,1810,215622
280000,3,1.75,1740,8625,1,4,7,1240,500,1978,98023,1980,8625
160000,3,1.75,1610,7392,1,4,7,1610,0,1964,98001,1450,7392
435000,3,1.75,1310,8065,1,4,6,1310,0,1948,98117,1420,8100
369000,3,1.75,1300,3844,1,3,7,1300,0,1985,98133,1290,3844
225000,3,1.75,1580,14400,1,4,7,1580,0,1981,98001,1480,9600
371000,3,1.75,1970,9512,1,3,8,1970,0,1968,98058,2250,10573
329000,3,1.75,1230,10725,1,3,7,1230,0,1980,98045,1250,10170
634000,3,1.75,2570,13000,2,4,7,2570,0,1962,98177,2570,8521
525000,3,1.75,1560,6000,1,3,6,780,780,1944,98199,1560,1734
279950,3,1.75,1660,8303,1,3,7,1380,280,1974,98058,1740,8320
250000,3,1.75,1590,7560,1,3,7,1130,460,1984,98031,1500,7560
535000,3,1.75,2720,149410,1.5,3,9,2720,0,1988,98014,2560,149410
450000,3,1.75,1830,5488,1,4,7,1010,820,1939,98115,1200,5488
203000,3,1.75,1190,6000,1,3,7,1190,0,1952,98178,1200,6000
305000,3,1.75,1460,7862,1,3,7,1460,0,1965,98155,2200,9293
420000,3,1.75,1770,6000,1,3,7,1130,640,1952,98125,1900,7200
466000,3,1.75,1680,9460,1,4,7,1680,0,1959,98006,1690,9448
631750,3,1.75,2360,4063,1,5,7,1180,1180,1940,98117,1660,4063
480000,3,1.75,2920,21375,1,3,8,1850,1070,1961,98028,1540,8482
408000,3,1.75,1970,7100,1,3,7,1590,380,1976,98072,1790,7455
505000,3,1.75,1240,4550,1.5,4,7,1240,0,1951,98116,2110,5700
560000,3,1.75,1930,6000,1,3,8,1130,800,1956,98119,1870,6000
350000,3,1.75,1490,10344,1,3,7,1490,0,1985,98155,1450,8632
284000,3,1.75,1320,35100,1,3,7,1320,0,1990,98092,1660,35100
787000,3,1.75,1330,7500,1,3,8,1330,0,1961,98004,1690,7800
220000,3,1.75,1720,7587,1,4,7,1140,580,1981,98092,1120,7287
447000,3,1.75,1400,6750,1,3,7,1040,360,1975,98034,1860,7480
270000,3,1.75,1260,7500,1,3,6,840,420,1947,98155,1340,7500
183000,3,1.75,1330,9200,1,4,7,1330,0,1973,98092,1590,9200
309933,3,1.75,1820,78408,1,3,6,1220,600,1950,98042,1340,78408
335000,3,1.75,1900,36769,1,3,8,1900,0,1987,98092,1950,35847
370000,3,1.75,1480,7725,1.5,4,7,1480,0,1981,98059,1720,8379
475000,3,1.75,1150,10240,1,3,6,1030,120,1918,98106,1270,2566
339950,3,1.75,1330,12092,1,4,6,720,610,1981,98168,1770,11770
500000,3,1.75,1540,10800,1,5,6,770,770,1947,98040,2020,10800
621500,3,1.75,2570,39634,2,3,8,2570,0,1984,98075,2990,39634
490000,3,1.75,1560,9247,1,3,7,1160,400,1989,98033,1690,8772
508000,3,1.75,1800,8462,1,3,8,1440,360,1978,98052,2210,8436
228950,3,1.75,1200,9085,1,4,7,1200,0,1968,98023,1200,9085
370000,3,1.75,1290,10117,1,3,7,1290,0,1984,98072,1770,11839
660000,3,1.75,1750,5200,1,4,8,1750,0,1956,98117,2060,5200
285000,3,1.75,1720,13104,1,4,7,1720,0,1962,98168,1840,13104
425000,3,1.75,1530,9800,1,5,8,1530,0,1958,98133,1660,9800
190000,3,1.75,1270,7875,1,4,7,1270,0,1980,98030,1830,7210
374000,3,1.75,1510,18439,1,3,7,1510,0,1971,98027,1600,34326
453000,3,1.75,1430,20193,1,3,7,1430,0,1955,98006,2140,18364
575000,3,1.75,1580,11750,1,4,7,1180,400,1951,98118,2150,11750
450000,3,1.75,1400,13775,1,3,8,1400,0,1963,98028,2200,10450
500000,3,1.75,1640,47044,1,3,7,1640,0,1989,98014,2280,200811
689000,3,1.75,2200,9840,1,5,8,1500,700,1978,98006,2410,9623
615000,3,1.75,2360,7291,1,4,8,1360,1000,1948,98136,1860,5499
500000,3,1.75,1220,7370,1,4,7,1220,0,1964,98008,1580,8213
500000,3,1.75,2420,65501,2,3,8,2420,0,1984,98074,2970,19036
455000,3,1.75,890,3800,1.5,3,7,750,140,1926,98115,1280,3800
410000,3,1.75,2160,4000,1,3,7,1080,1080,1953,98144,1260,3200
390000,3,1.75,1850,15170,1,3,7,1850,0,1965,98045,1160,14175
403000,3,1.75,1270,10790,1,3,7,1270,0,1956,98033,1270,10790
330000,3,1.75,1250,8100,1,3,7,1250,0,1951,98146,1300,8175
582000,3,1.75,1820,3140,2,5,8,1820,0,1949,98136,2030,5499
460000,3,1.75,1400,12155,1,4,7,1400,0,1977,98075,2540,23522
248000,3,1.75,1330,9831,1,3,7,1330,0,1987,98001,1330,7500
515000,3,1.75,1580,9147,1,4,7,1210,370,1967,98008,2600,23564
445000,3,1.75,1410,5100,1,4,7,1110,300,1954,98125,1600,7800
520000,3,1.75,2310,36665,1,3,8,1580,730,1983,98155,2000,14000
235000,3,1.75,1420,7920,1,4,7,1420,0,1962,98092,1420,7920
440000,3,1.75,2000,9900,1,4,8,1480,520,1957,98166,2310,10200
315000,3,1.75,1680,7250,1,3,7,930,750,1952,98133,1340,7250
460000,3,1.75,1290,8580,1,4,7,1290,0,1962,98033,1840,8580
